Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-03-13	Snow	GURNEE PARK DISTRICT	No	1	$3,343.79
2008-03-13	Snow	GURNEE SHCOOL DIST 56	No	1	$14,559.57
2008-03-13	Snow	GURNEE, VILLAGE OF	No	1	$80,298.64
2008-03-13	Snow	HAINESVILLE, VILLAGE OF	No	1	$8,272.95
2008-03-13	Snow	HAWTHORN COMM. CONS. SCHOOL DISTRICT 73	Yes	1	$8,687.80
2008-03-13	Snow	HAWTHORN WOODS, VILLAGE OF	No	1	$11,844.44
2008-03-13	Snow	HIGHLAND PARK, CITY OF	No	1	$70,985.66
2008-03-13	Snow	HIGHWOOD, CITY OF	No	1	$14,035.91
2008-03-13	Snow	ISLAND LAKE, VILLAGE OF	No	1	$15,837.34
2008-03-13	Snow	KILDEER COUNTRYSIDE C.C. SCHOOL DIST 96	Yes	1	$17,655.77
2008-03-13	Snow	KILDEER, VILLAGE OF	No	1	$13,776.51
2008-03-13	Snow	LAKE BLUFF, VILLAGE OF	No	1	$15,644.51
2008-03-13	Snow	LAKE COUNTY	No	1	$139,416.56
2008-03-13	Snow	LAKE FOREST, CITY OF	No	1	$48,027.53
2008-03-13	Snow	LAKE FOREST COMMUNITY HS DISTRICT 115	No	1	$5,412.59
2008-03-13	Snow	LAKE FOREST ELEMENTARY DISTRICT 67	No	1	$6,197.57
2008-03-13	Snow	LAKE VILLA C.C. SCHOOL DIST. 41	Yes	1	$6,264.38
2008-03-13	Snow	LAKE VILLA TWP. HIGHWAY DEPT	No	1	$15,496.27
2008-03-13	Snow	LAKE VILLA, VILLAGE OF	No	1	$17,099.25
2008-03-13	Snow	LAKE ZURICH, VILLAGE OF	No	1	$48,672.18
2008-03-13	Snow	LIBERTYVILLE TOWNSHIP HIGHWAY DEPT	No	1	$19,198.27
2008-03-13	Snow	LIBERTYVILLE, VILLAGE OF	No	1	$48,464.80
2008-03-13	Snow	LINCOLNSHIRE-PRAIRIE VIEW SCH DIST 103	Yes	1	$4,391.04
2008-03-13	Snow	LINCOLNSHIRE, VILLAGE OF	No	1	$19,072.24
2008-03-13	Snow	LINDENHURST, VILLAGE OF	No	2	$32,912.84
2008-03-13	Snow	LONG GROVE, VILLAGE OF	No	1	$33,496.83
2008-03-13	Snow	MILLBURN C.U. SCHOOL DIST 24	Yes	1	$5,036.77
2008-03-13	Snow	MUNDELEIN SCHOOL DISTRICT 75	Yes	1	$6,133.46
2008-03-13	Snow	MUNDELEIN, VILLAGE OF	No	1	$38,517.01
2008-03-13	Snow	NORTH BARRINGTON, VILLAGE OF	No	1	$8,795.72
2008-03-13	Snow	NORTH CHICAGO, CITY OF	No	1	$28,576.09
2008-03-13	Snow	NORTH CHICAGO COMMUNITY UNIT SCHOOL DIST 187	Yes	1	$7,168.94
2008-03-13	Snow	NORTH SHORE SCHOOL DISTRICT 112	Yes	1	$11,540.00
2008-03-13	Snow	RIVERWOODS, VILLAGE OF	No	1	$6,296.25
2008-03-13	Snow	ROUND LAKE AREA PARK DISTRICT	No	1	$6,509.05
2008-03-13	Snow	ROUND LAKE BEACH, VILLAGE OF	No	1	$63,582.72
2008-03-13	Snow	ROUND LAKE HEIGHTS, VILLAGE OF	No	1	$5,642.37
2008-03-13	Snow	ROUND LAKE PARK, VILLAGE OF	No	1	$9,508.61
2008-03-13	Snow	ROUND LAKE, VILLAGE OF	No	1	$25,129.62
2008-03-13	Snow	SANTA MARIA DEL POPOLO SCHOOL	Yes	1	$1,875.00
2008-03-13	Snow	SCHOOL OF ST. MARY	Yes	1	$3,092.48
2008-03-13	Snow	SEDOL SPECIAL EDUCATION OF LAKE COUNTY	Yes	1	$2,408.66
2008-03-13	Snow	SHIELDS TOWNSHIP HIGHWAY DEPT / ROAD DIST	No	1	$3,170.81
2008-03-13	Snow	ST MARY'S RELIGIOUS EDUCATION	Yes	1	$1,810.26
2008-03-13	Snow	THIRD LAKE, VILLAGE OF	No	1	$5,722.50
2008-03-13	Snow	TOWNSHIP HIGH SCHOOL DISTRICT 113	Yes	1	$3,650.51
2008-03-13	Snow	VERNON HILLS, VILLAGE OF	No	1	$65,031.74
2008-03-13	Snow	VERNON TOWNSHIP ROAD DISTRICT	No	1	$7,595.75
2008-03-13	Snow	WADSWORTH, VILLAGE OF	No	1	$26,903.87
2008-03-13	Snow	WARREN, TOWNSHIP OF	No	1	$5,363.39
2008-03-13	Snow	WARREN TOWNSHIP ROAD DIST.	No	1	$38,405.84
2008-03-13	Snow	WAUCONDA COMMUNITY SCHOOL DIST 118	Yes	1	$9,188.47
2008-03-13	Snow	WAUCONDA (TOWNSHIP OF)	No	1	$13,148.63
2008-03-13	Snow	WAUCONDA, VILLAGE OF	No	1	$21,595.81
2008-03-13	Snow	WAUKEGAN, CITY OF	No	1	$128,889.10
2008-03-13	Snow	WAUKEGAN PARK DISTRICT	No	1	$3,047.39
2008-03-13	Snow	WAUKEGAN PORT DISTRICT	No	1	$11,804.56
2008-03-13	Snow	WAUKEGAN PUBLIC SCHOOLS DIST 60	Yes	1	$13,935.78
2008-03-13	Snow	WINTHROP HABOR SCHOOL DISTRICT	Yes	1	$2,563.24
2008-03-13	Snow	WOODLAND COMMUNITY CONS SCHL DIST 50	Yes	1	$8,304.76
2008-03-13	Snow	ZION-BENTON TWP SCHOOL DIST 126	Yes	1	$8,551.52
2008-03-13	Snow	ZION, CITY OF	No	1	$30,044.87
